text,label
"resume: Experienced in ansible, data analysis, healthcare admin, computer vision, matplotlib, azure, Data Analyst, BS in Information Technology, deployed cloud-based solutions, Built computer vision pipelines, 3 years experience [sep] job: DevOps Engineer: kafka, bigquery, with focus on cloud technologies, 2 years+",0
"resume: Specialized in kubernetes, tensorflow, keras, mysql, jenkins, DevOps Engineer, MEng in Computer Science, contributed to data-driven projects, Optimized kubernetes workflows, 4 years experience, Tableau Desktop Specialist [sep] job: Data Scientist: kubernetes, senior+",1
"resume: Specialized in finance, healthcare admin, Cloud Architect, PhD in Computer Science, developed solutions for, Optimized healthcare admin workflows, Optimized finance workflows, Led finance projects, 5 years experience, Certified Kubernetes Administrator, in a team of 5 engineers [sep] job: Cloud Architect: d3 js, tableau, cassandra, 4 years+",0
"resume: Proficient in teaching, kafka, cybersecurity, business intelligence, hadoop, langchain, DevOps Engineer, Diploma in Data Science, Developed cybersecurity models, Led cybersecurity projects, senior experience [sep] job: Machine Learning Engineer: mysql, cybersecurity, 3 years+",0
"resume: Proficient in neo4j, gcp, linux, DevOps Engineer, PhD in Statistics, designed applications with, Optimized linux workflows, 5 years experience, Microsoft Azure Data Scientist [sep] job: DevOps Engineer: linux, gcp, neo4j, 4 years+",1
"resume: Trained in kotlin, kubernetes, scala, jenkins, matplotlib, Machine Learning Engineer, BEng in Engineering, designed applications with, Optimized jenkins workflows, Developed matplotlib models, 4 years experience, Google Cloud Professional Data Engineer [sep] job: DevOps Engineer: kotlin, kubernetes, jenkins, scala, business intelligence, 3 years+",1
"resume: Proficient in docker, technical writing, bigquery, seaborn, hugging face, Data Analyst, MBA, Optimized seaborn workflows, senior experience, Tableau Desktop Specialist [sep] job: Software Engineer: docker, senior+",1
"resume: Experienced in postgresql, tensorflow, scala, matplotlib, Backend Developer, MEng in Statistics, designed applications with, Led scala projects, Optimized tensorflow workflows, senior experience, Tableau Desktop Specialist, in a team of 5 engineers [sep] job: Machine Learning Engineer: mysql, tensorflow, scala, tableau, postgresql, 3 years+",1
"resume: Trained in sql, api, tensorflow, Data Scientist, BA in Engineering, developed solutions for, Developed tensorflow models, Led api projects, 5 years experience, AWS Certified Developer [sep] job: Data Analyst: docker, tableau, jenkins, hugging face, gcp, seaborn, 3 years+",0
"resume: Expert in graphic design, customer service, legal, plotly, tensorflow, Software Engineer, High School Diploma, optimized workflows for, Developed graphic design models, 1 year experience, Microsoft Azure Data Scientist, with cloud-native architectures [sep] job: Machine Learning Engineer: jenkins, ggplot, aws, git, requires expertise in, 4 years+",0
"resume: Specialized in terraform, Machine Learning Engineer, MS in Computer Science, optimized workflows for, Optimized terraform workflows, 4 years experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: terraform, 4 years+",1
"resume: Experienced in finance, marketing, customer service, Software Engineer, MEng in Computer Science, built machine learning models for, Optimized marketing workflows, senior experience [sep] job: Software Engineer: cybersecurity, 2 years+",0
"resume: Expert in marketing, linux, tableau, azure, java, Cloud Architect, BA in Computer Science, designed applications with, Led linux projects, Built azure pipelines, 4 years experience, Tableau Desktop Specialist, with cloud-native architectures [sep] job: Data Analyst: business intelligence, cybersecurity, looker, power bi, c++, jenkins, rust, snowflake, for data-driven projects, 4 years+",0
"resume: Expert in ggplot, deep learning, kotlin, keras, api, python, DevOps Engineer, MEng in Engineering, designed applications with, Developed kotlin models, Led kotlin projects, 3 years experience, AWS Certified Developer [sep] job: Data Analyst: kotlin, python, ggplot, azure, deep learning, to build scalable solutions, 3 years+",1
"resume: Proficient in ruby, DevOps Engineer, MBA, optimized workflows for, Led ruby projects, Led ruby projects, 3 years experience, Google Cloud Professional Data Engineer [sep] job: Cloud Architect: keras, looker, azure, rust, in a fast-paced environment, senior+",0
"resume: Proficient in deep learning, python, project management, DevOps Engineer, MS in Data Science, contributed to data-driven projects, Optimized python workflows, senior experience, Google Cloud Professional Data Engineer [sep] job: Software Engineer: deep learning, 2 years+",1
"resume: Proficient in hadoop, mysql, javascript, keras, Machine Learning Engineer, Diploma in Computer Science, led projects involving, Built keras pipelines, Led keras projects, Led hadoop projects, 5 years experience, Certified Kubernetes Administrator, leveraging agile methodologies [sep] job: DevOps Engineer: hadoop, 5 years+",1
"resume: Skilled in human resources, marketing, sales, social work, Data Analyst, MS in Statistics, deployed cloud-based solutions, Developed social work models, 2 years experience, Certified Kubernetes Administrator [sep] job: Software Engineer: quantum computing, julia, hadoop, kubernetes, 4 years+",0
"resume: Expert in customer service, event planning, plotly, ruby, DevOps Engineer, BEng in Engineering, contributed to data-driven projects, Developed ruby models, 1 year experience, Google Cloud Professional Data Engineer [sep] job: Backend Developer: tensorflow, ansible, keras, 1 year+",0
"resume: Trained in sql, go, langchain, keras, technical writing, mongodb, Data Analyst, MBA, contributed to data-driven projects, Built mongodb pipelines, 4 years experience, Tableau Desktop Specialist [sep] job: Cloud Architect: rest, blockchain, docker, rust, 5 years+",0
"resume: Trained in java, business intelligence, business analysis, javascript, Backend Developer, BA in Data Science, designed applications with, Optimized business analysis workflows, Optimized business intelligence workflows, Optimized java workflows, 4 years experience, Certified Kubernetes Administrator [sep] job: Data Analyst: java, 2 years+",1
"resume: Proficient in redis, ansible, tableau, cassandra, mongodb, Backend Developer, BS in Computer Science, collaborated in agile teams, Built tableau pipelines, Developed ansible models, Built cassandra pipelines, 4 years experience [sep] job: Backend Developer: redis, 4 years+",1
"resume: Proficient in docker, jenkins, langchain, pandas, Software Engineer, Doctor of Statistics, optimized workflows for, Built docker pipelines, 5 years experience, Microsoft Azure Data Scientist [sep] job: Backend Developer: jenkins, power bi, langchain, docker, requires expertise in, 5 years+",1
"resume: Expert in ruby, matplotlib, mysql, DevOps Engineer, MBA, contributed to data-driven projects, Built mysql pipelines, Built mysql pipelines, Optimized matplotlib workflows, 5 years experience [sep] job: Data Analyst: ruby, 5 years+",1
"resume: Trained in quantum computing, mongodb, ruby, seaborn, typescript, Backend Developer, MEng in Data Science, deployed cloud-based solutions, Built typescript pipelines, Led mongodb projects, 4 years experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: quantum computing, 3 years+",1
"resume: Trained in redis, mysql, xgboost, azure, Software Engineer, MEng in Statistics, deployed cloud-based solutions, Led azure projects, Developed redis models, 3 years experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: azure, mysql, redis, with focus on cloud technologies, 2 years+",1
"resume: Expert in pytorch, cybersecurity, rest, quantum computing, docker, nlp, communication, Data Analyst, BEng in Statistics, collaborated in agile teams, Optimized nlp workflows, 1 year experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: cybersecurity, kotlin, d3 js, senior+",0
"resume: Specialized in azure, looker, kafka, typescript, Cloud Architect, Doctor of Data Science, built machine learning models for, Optimized typescript workflows, Led typescript projects, senior experience, Tableau Desktop Specialist [sep] job: Data Scientist: looker, machine learning, kafka, cybersecurity, typescript, azure, tensorflow, 1 year+",1
"resume: Trained in finance, teaching, business development, graphic design, nlp, Machine Learning Engineer, BS in Data Science, designed applications with, Led nlp projects, 2 years experience, AWS Certified Developer, using tools like Jupyter and VS Code [sep] job: Cloud Architect: neo4j, pytorch, ggplot, keras, rest, 2 years+",0
"resume: Trained in power bi, typescript, airflow, onnx, go, machine learning, Backend Developer, MEng in Data Science, optimized workflows for, Led machine learning projects, Developed go models, 3 years experience, Certified Kubernetes Administrator, integrating REST APIs [sep] job: Data Analyst: cybersecurity, power bi, machine learning, typescript, 2 years+",1
"resume: Proficient in human resources, legal, cassandra, neo4j, Data Analyst, MS in Computer Science, designed applications with, Led legal projects, 5 years experience, Microsoft Azure Data Scientist [sep] job: Cloud Architect: mongodb, r, 5 years+",0
"resume: Skilled in kubernetes, finance, looker, go, azure, Backend Developer, MBA, optimized workflows for, Developed kubernetes models, senior experience, AWS Certified Developer [sep] job: Cloud Architect: cybersecurity, julia, api, ggplot, docker, to build scalable solutions, 5 years+",0
